Participant,Practice,Block,Trial,Time
0,true,0,0,159.000,0,0,6.68,0.8760781,1.197899,6.791698
0,true,0,0,160.000,0,0,6.68,0.8761262,1.19785,6.791701
0,true,0,0,161.000,0,0,6.68,0.8761044,1.19797,6.791765
0,true,0,0,162.000,0,0,6.68,0.8761497,1.197948,6.791651
0,true,0,0,163.000,0,0,6.68,0.8759748,1.198042,6.791773
0,true,0,0,164.000,0,0,6.68,0.8760687,1.197899,6.791687
0,true,0,0,165.000,0,0,6.68,0.8760089,1.198014,6.791754
0,true,0,0,166.000,0,0,6.68,0.8760912,1.197868,6.791703
0,true,0,0,167.000,0,0,6.68,0.8760121,1.198009,6.791793
0,true,0,0,168.000,0,0,6.68,0.87617,1.197786,6.791648
0,true,0,0,169.000,0,0,6.68,0.8761775,1.197714,6.791649
0,true,0,0,170.000,0,0,6.68,0.8759804,1.198047,6.791827
0,true,0,0,171.000,0,0,6.68,0.8762081,1.197699,6.791604
0,true,0,0,172.000,0,0,6.68,0.8760775,1.197972,6.791666
0,true,0,0,173.000,0,0,6.68,0.876125,1.197835,6.791651
0,true,0,0,174.000,0,0,6.68,0.8759391,1.198051,6.791745
0,true,0,0,175.000,0,0,6.68,0.8761175,1.198056,6.791786
0,true,0,0,176.000,0,0,6.68,0.8759502,1.198133,6.791785
0,true,0,0,177.000,0,0,6.68,0.8760061,1.197976,6.791637
0,true,0,0,178.000,0,0,6.68,0.8760045,1.198128,6.791683
0,true,0,0,179.000,0,0,6.68,0.8759049,1.197847,6.791514
0,true,0,0,180.000,0,0,6.68,0.8758242,1.197802,6.791318
0,true,0,0,181.000,0,0,6.68,0.8760499,1.197944,6.791654
0,true,0,0,182.000,0,0,6.68,0.876056,1.197907,6.79145
0,true,0,0,183.000,0,0,6.68,0.8760998,1.197901,6.791615
0,true,0,0,184.000,0,0,6.68,0.8760356,1.19807,6.79173
0,true,0,0,185.000,0,0,6.68,0.8760912,1.197653,6.791487
0,true,0,0,186.000,0,0,6.68,0.8760999,1.197725,6.791605
0,true,0,0,187.000,0,0,6.68,0.8761171,1.197841,6.79164
0,true,0,0,188.000,0,0,6.68,0.876116,1.197938,6.791673
0,true,0,0,189.000,0,0,6.68,0.8761793,1.197877,6.791627
0,true,0,0,190.000,0,0,6.68,0.8760431,1.197981,6.791702
0,true,0,0,191.000,0,0,6.68,0.8760424,1.197746,6.791545
0,true,0,0,192.000,0,0,6.68,0.8759626,1.197839,6.791623
0,true,0,0,193.000,0,0,6.68,0.8760812,1.197683,6.791488
0,true,0,0,194.000,0,0,6.68,0.8760443,1.197885,6.791535
0,true,0,0,195.000,0,0,6.68,0.8733777,1.243398,6.785816
0,true,0,0,196.000,0,0,6.68,0.9483509,1.225274,6.863191
0,true,0,0,197.000,0,0,6.68,0.1380363,1.31651,6.747703
0,true,0,0,198.000,0,0,6.68,-0.02500796,1.155334,6.829059
0,true,0,0,199.000,0,0,6.68,-0.01616645,1.150816,6.824562
0,true,0,0,200.000,0,0,6.68,-0.01268077,1.147343,6.826299
0,true,0,0,201.000,0,0,6.68,-0.01238823,1.145275,6.827388
0,true,0,0,202.000,0,0,6.68,-0.005010128,1.154169,6.822828
0,true,0,0,203.000,0,0,6.68,0.5921041,1.31765,6.73679
0,true,0,0,204.000,0,0,6.68,0.9340225,1.275759,6.779158
0,true,0,0,205.000,0,0,6.68,0.9433224,1.223138,6.869117
0,true,0,0,206.000,0,0,6.68,0.9389139,1.221169,6.866085
0,true,0,0,207.000,0,0,6.68,1.108124,1.224579,6.772159
0,true,0,0,208.000,0,0,6.68,1.019209,1.268052,6.73208
0,true,0,0,209.000,0,0,6.68,0.9729714,1.211882,6.679944
0,true,0,0,210.000,0,0,6.68,0.9760795,1.183531,6.666419
0,true,0,0,211.000,0,0,6.68,0.8529304,1.165254,6.612125
0,true,0,0,212.000,0,0,6.68,0.7862717,1.153237,6.764423
0,true,0,0,213.000,0,0,6.68,0.8080109,1.149367,6.770113
0,true,0,0,214.000,0,0,6.68,0.8047713,1.155893,6.778659
0,true,0,0,215.000,0,0,6.68,0.768997,1.214676,6.557988
0,true,0,0,216.000,0,0,6.68,0.7679384,1.105459,6.524728
0,true,0,0,217.000,0,0,6.68,0.4724302,1.190339,6.476532
0,true,0,0,218.000,0,0,6.68,0.8950622,1.361716,6.626381
0,true,0,0,219.000,0,0,6.68,1.141924,1.173705,6.771639
0,true,0,0,220.000,0,0,6.68,1.141503,1.1678,6.757041
0,true,0,0,221.000,0,0,6.68,1.135836,1.168406,6.765391
0,true,0,0,222.000,0,0,6.68,0.9895808,1.172995,6.885681
0,true,0,0,223.000,0,0,6.68,0.9782792,1.171822,6.884384
0,true,0,0,224.000,0,0,6.68,0.9894525,1.153841,6.879707
0,true,0,0,225.000,0,0,6.68,0.9679797,1.208686,6.884832
0,true,0,0,226.000,0,0,6.68,0.8922018,1.216071,6.759798
0,true,0,0,227.000,0,0,6.68,0.3766137,1.091436,6.625996
0,true,0,0,228.000,0,0,6.68,0.386507,1.082796,6.628704
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,0.3852962,1.078249,6.624523
0,true,0,0,2.000,0,0,6.68,0.3853216,1.077948,6.624479
0,true,0,0,3.000,0,0,6.68,0.3852899,1.078138,6.624516
0,true,0,0,4.000,0,0,6.68,0.3853799,1.078749,6.624849
0,true,0,0,5.000,0,0,6.68,0.3852777,1.079508,6.625158
0,true,0,0,6.000,0,0,6.68,0.3852406,1.079211,6.625149
0,true,0,0,7.000,0,0,6.68,0.3798392,1.08536,6.620165
0,true,0,0,8.000,0,0,6.68,0.7989796,1.240095,6.757572
0,true,0,0,9.000,0,0,6.68,0.8150501,1.216251,6.766346
0,true,0,0,10.000,0,0,6.68,0.7392142,1.226757,6.730095
0,true,0,0,11.000,0,0,6.68,0.7865262,1.18671,6.741976
0,true,0,0,12.000,0,0,6.68,1.025241,1.318345,6.696836
0,true,0,0,13.000,0,0,6.68,1.16135,1.192134,6.751617
0,true,0,0,14.000,0,0,6.68,1.147552,1.16033,6.760044
0,true,0,0,15.000,0,0,6.68,1.130514,1.154984,6.774754
0,true,0,0,16.000,0,0,6.68,0.1185789,1.252571,6.673863
0,true,0,0,17.000,0,0,6.68,-0.004667044,1.122582,6.718456
0,true,0,0,18.000,0,0,6.68,-0.0001785755,1.119967,6.722941
0,true,0,0,19.000,0,0,6.68,-0.000685215,1.120257,6.72268
0,true,0,0,20.000,0,0,6.68,-0.001423597,1.120545,6.722525
0,true,0,0,21.000,0,0,6.68,0.1409719,1.223642,6.71386
0,true,0,0,22.000,0,0,6.68,0.8624419,1.206866,6.885975
0,true,0,0,23.000,0,0,6.68,0.8732017,1.312349,6.743054
0,true,0,0,24.000,0,0,6.68,0.9489454,1.172044,6.637915
0,true,0,0,25.000,0,0,6.68,0.2333877,1.243218,6.640678
0,true,0,0,26.000,0,0,6.68,0.1300931,1.263741,6.640524
0,true,0,0,27.000,0,0,6.68,0.03869605,1.181238,6.685142
0,true,0,0,28.000,0,0,6.68,-0.06917,1.104243,6.751051
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.09807515,1.079933,6.790371
0,true,0,0,2.000,0,0,6.68,-0.0978291,1.080212,6.790493
0,true,0,0,3.000,0,0,6.68,-0.09804344,1.07996,6.79031
0,true,0,0,4.000,0,0,6.68,-0.09790969,1.080092,6.790439
0,true,0,0,5.000,0,0,6.68,-0.09802175,1.079831,6.790318
0,true,0,0,6.000,0,0,6.68,-0.09784818,1.080197,6.790469
0,true,0,0,7.000,0,0,6.68,-0.09765983,1.080443,6.790554
0,true,0,0,8.000,0,0,6.68,-0.0978148,1.080211,6.790432
0,true,0,0,9.000,0,0,6.68,-0.09792709,1.079943,6.790307
0,true,0,0,10.000,0,0,6.68,-0.09786201,1.080034,6.790421
0,true,0,0,11.000,0,0,6.68,-0.09794712,1.080083,6.790398
0,true,0,0,12.000,0,0,6.68,-0.09767556,1.080468,6.790545
0,true,0,0,13.000,0,0,6.68,0.4700677,1.265281,6.708845
0,true,0,0,14.000,0,0,6.68,0.8072836,1.181303,6.64487
0,true,0,0,15.000,0,0,6.68,0.8811115,1.181188,6.65137
0,true,0,0,16.000,0,0,6.68,1.003209,1.156955,6.655399
0,true,0,0,17.000,0,0,6.68,1.178014,1.19746,6.675694
0,true,0,0,18.000,0,0,6.68,1.165742,1.162555,6.740309
0,true,0,0,19.000,0,0,6.68,1.128115,1.208662,6.772379
0,true,0,0,20.000,0,0,6.68,1.123037,1.170802,6.767895
0,true,0,0,21.000,0,0,6.68,0.9495522,1.191267,6.86694
0,true,0,0,22.000,0,0,6.68,0.8522547,1.21046,6.905798
0,true,0,0,23.000,0,0,6.68,0.7614471,1.151073,6.731968
0,true,0,0,24.000,0,0,6.68,0.0006172657,1.38663,6.576631
0,true,0,0,25.000,0,0,6.68,-0.09343863,1.070513,6.792397
0,true,0,0,26.000,0,0,6.68,-0.08424997,1.08224,6.79737
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.09634542,1.081257,6.809546
0,true,0,0,2.000,0,0,6.68,-0.09610534,1.081538,6.809682
0,true,0,0,3.000,0,0,6.68,-0.09610677,1.081583,6.809648
0,true,0,0,4.000,0,0,6.68,-0.0961926,1.081614,6.809651
0,true,0,0,5.000,0,0,6.68,-0.09606171,1.08155,6.809704
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,16.000,0,0,6.68,-0.09611273,1.081573,6.809663
0,true,0,0,17.000,0,0,6.68,-0.0960114,1.081896,6.809751
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,0,0,6.68
0,true,0,0,2.000,0,0,6.68,0,0,6.68
0,true,0,0,3.000,0,0,6.68,0,0,6.68
0,true,0,0,4.000,0,0,6.68,0,0,6.68
0,true,0,0,5.000,0,0,6.68,0,0,6.68
0,true,0,0,6.000,0,0,6.68,0,0,6.68
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.2719591,0.8148557,6.889472
0,true,0,0,2.000,0,0,6.68,-0.2719586,0.8147812,6.889438
0,true,0,0,3.000,0,0,6.68,-0.271904,0.8148312,6.889457
0,true,0,0,4.000,0,0,6.68,-0.2719431,0.8148203,6.889462
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.2719107,0.8146843,6.88938
0,true,0,0,2.000,0,0,6.68,-0.2719212,0.8146657,6.889432
0,true,0,0,3.000,0,0,6.68,-0.2720411,0.8150033,6.889502
0,true,0,0,4.000,0,0,6.68,-0.271992,0.814761,6.889497
0,true,0,0,5.000,0,0,6.68,-0.2720306,0.8147168,6.889373
0,true,0,0,6.000,0,0,6.68,-0.2719903,0.8149378,6.889482
0,true,0,0,7.000,0,0,6.68,-0.2719548,0.8147992,6.889462
0,true,0,0,8.000,0,0,6.68,-0.2719676,0.8147623,6.889451
0,true,0,0,9.000,0,0,6.68,-0.2719672,0.81472,6.889453
0,true,0,0,10.000,0,0,6.68,-0.2719042,0.8146844,6.889419
0,true,0,0,11.000,0,0,6.68,-0.2719731,0.8148875,6.889448
0,true,0,0,12.000,0,0,6.68,-0.2719052,0.8147641,6.88943
0,true,0,0,13.000,0,0,6.68,-0.2719347,0.8147765,6.889447
0,true,0,0,14.000,0,0,6.68,-0.2719467,0.8147457,6.889442
0,true,0,0,15.000,0,0,6.68,-0.271889,0.8147976,6.88955
0,true,0,0,16.000,0,0,6.68,-0.2719595,0.8147153,6.889405
0,true,0,0,17.000,0,0,6.68,-0.2719367,0.8147741,6.889445
0,true,0,0,18.000,0,0,6.68,-0.2718949,0.8147303,6.889447
0,true,0,0,19.000,0,0,6.68,-0.2719672,0.8149443,6.889429
0,true,0,0,20.000,0,0,6.68,-0.2718949,0.8146538,6.88936
0,true,0,0,21.000,0,0,6.68,-0.2719579,0.814986,6.889462
0,true,0,0,22.000,0,0,6.68,-0.2719417,0.8145912,6.889379
0,true,0,0,23.000,0,0,6.68,-0.2719266,0.8149018,6.889467
0,true,0,0,24.000,0,0,6.68,-0.27194,0.8146203,6.889469
0,true,0,0,25.000,0,0,6.68,-0.2719142,0.8146482,6.889398
0,true,0,0,26.000,0,0,6.68,-0.2719538,0.8148595,6.889478
0,true,0,0,27.000,0,0,6.68,-0.2719507,0.8147554,6.889447
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.2719247,0.8146406,6.889468
0,true,0,0,2.000,0,0,6.68,-0.2719316,0.814833,6.889508
0,true,0,0,3.000,0,0,6.68,-0.2719748,0.8149266,6.889534
0,true,0,0,4.000,0,0,6.68,-0.2719529,0.8156174,6.889795
0,true,0,0,5.000,0,0,6.68,-0.2718043,0.8138136,6.889266
0,true,0,0,6.000,0,0,6.68,-0.2719254,0.8145536,6.88938
0,true,0,0,7.000,0,0,6.68,-0.2719076,0.8149993,6.889635
0,true,0,0,8.000,0,0,6.68,-0.2717977,0.8141369,6.889169
0,true,0,0,9.000,0,0,6.68,-0.2719293,0.8150088,6.889453
Participant,Practice,Block,Trial,Time,leftX,leftY,leftZ,rightX,rightY,rightZ
0,true,0,0,0.000,-0.25,1,6.68,0.25,1,6.68
0,true,0,0,1.000,0,0,6.68,-0.2054038,0.8090968,6.65211
0,true,0,0,2.000,0,0,6.68,-0.2065492,0.8130811,6.658461
0,true,0,0,3.000,0,0,6.68,-0.2073023,0.8132708,6.666046
0,true,0,0,4.000,0,0,6.68,-0.2076492,0.814489,6.667266
0,true,0,0,5.000,0,0,6.68,-0.206943,0.8130769,6.661704
0,true,0,0,6.000,0,0,6.68,-0.2067404,0.8138109,6.659242
0,true,0,0,7.000,0,0,6.68,-0.2069027,0.8134503,6.660613
0,true,0,0,8.000,0,0,6.68,-0.2069137,0.8139157,6.661851
0,true,0,0,9.000,0,0,6.68,-0.2071106,0.8141282,6.664495
